,Alert,IQR,Kurto,Entro,Skewn,Sex,Comp,Picos,Umbral,Gama
795,FALSE,3.9551,3.9935,1.74973,1.5048,Hombre,Robust,3,16.454,Alta
796,FALSE,4.4605,1.7774,1.877563,1.07073,Hombre,Robust,3,22.1254,Alta
797,FALSE,4.6041,3.3791,1.729453,1.3715,Hombre,Robust,3,20.0797,Alta
798,FALSE,5.0817,2.1539,1.90844,1.24482,Hombre,Robust,3,23.0009,Alta
799,FALSE,4.3457,2.7656,1.850299,1.24045,Hombre,Robust,3,21.2926,Alta
800,FALSE,4.7516,1.299,1.899736,1.04887,Hombre,Robust,3,16.8957,Alta
801,FALSE,1.2313,3.1492,1.5984,0.8243,Hombre,Robust,0,15.9889,Alta
802,FALSE,4.6793,3.494,1.735081,1.03985,Hombre,Robust,1,22.1057,Alta
803,FALSE,3.4796,6.6118,1.45459,1.69404,Hombre,Robust,1,23.2804,Alta
804,FALSE,4.2179,3.7863,1.713311,1.25137,Hombre,Robust,1,31.7237,Alta
805,FALSE,3.132,7.3563,1.514378,1.75012,Hombre,Robust,1,16.6956,Alta
806,FALSE,7.1406,0.5665,1.990851,1.00851,Hombre,Robust,1,28.1295,Alta
807,FALSE,6.0934,1.8583,1.843951,1.27094,Hombre,Robust,1,32.5214,Alta
808,FALSE,5.5017,2.9332,1.823516,1.49914,Hombre,Robust,1,20.4386,Alta
809,FALSE,4.2321,6.1642,1.548159,1.68542,Hombre,Robust,1,25.0122,Alta
810,FALSE,4.2355,4.4849,1.636695,1.21982,Hombre,Robust,1,16.4675,Alta
811,FALSE,3.0487,4.3531,1.684259,1.43245,Hombre,Robust,1,20.9521,Alta
812,FALSE,3.8382,4.8295,1.625141,1.47065,Hombre,Robust,1,25.7342,Alta
813,FALSE,4.6714,1.0138,2.002426,0.94018,Hombre,Robust,1,17.3535,Alta
814,FALSE,5.5829,3.3479,1.721906,1.65343,Hombre,Robust,1,26.0965,Alta
815,FALSE,5.4218,0.714,2.012148,0.873,Hombre,Robust,1,43.69,Alta
816,FALSE,5.811,3.9753,1.741731,1.72812,Hombre,Robust,1,31.9483,Alta
817,FALSE,1.3234,11.84,1.328683,2.71337,Hombre,Robust,1,20.0914,Alta
818,FALSE,4.034,4.169,1.663565,1.25416,Hombre,Robust,1,21.1683,Alta
819,FALSE,3.9063,2.9823,1.687624,0.95775,Hombre,Robust,1,32.585,Alta
820,FALSE,2.9355,3.5341,1.701982,1.08225,Hombre,Robust,1,25.257,Alta
821,FALSE,3.6212,6.5707,1.546415,2.01323,Hombre,Robust,1,36.5986,Alta
822,FALSE,6.249,0.7525,1.94306,0.89739,Hombre,Robust,1,25.6249,Media
823,FALSE,5.2588,1.9014,1.821643,1.26205,Hombre,Robust,1,22.9161,Media
824,FALSE,5.0427,1.5207,1.88795,1.09822,Hombre,Robust,1,20.3326,Media
825,FALSE,1.6018,5.3546,1.401337,0.78188,Hombre,Robust,1,17.8102,Media
826,FALSE,4.3108,1.2305,1.888136,0.51288,Hombre,Robust,6,24.5688,Media
827,FALSE,3.8847,2.0481,1.799634,0.79027,Hombre,Robust,6,22.415,Media
828,FALSE,4.2177,1.968,1.844476,0.98422,Hombre,Robust,6,20.4001,Media
829,FALSE,3.8654,0.6943,1.932648,0.54718,Hombre,Robust,6,22.6809,Media
830,FALSE,5.6177,-0.394,2.112098,0.56394,Hombre,Robust,6,19.082,Media
831,FALSE,5.2534,0.1521,1.991348,0.7625,Hombre,Robust,6,19.9156,Media
832,FALSE,5.0606,-0.158,2.104232,0.72628,Hombre,Robust,6,18.6883,Media
833,FALSE,3.5006,1.6039,1.839881,0.60223,Hombre,Robust,6,19.0414,Media
834,FALSE,4.1259,1.1788,1.879601,0.42977,Hombre,Robust,6,16.9324,Media
835,FALSE,4.0021,1.1765,1.909259,0.56632,Hombre,Robust,6,22.7508,Media
836,FALSE,3.4718,2.2581,1.7943,0.89396,Hombre,Robust,6,19.8537,Media
837,FALSE,3.0609,5.2402,1.662895,1.91325,Hombre,Robust,6,19.8955,Media
838,FALSE,4.8473,0.6479,1.944155,1.05925,Hombre,Robust,6,17.3385,Media
839,FALSE,4.8704,0.026,2.053064,0.89096,Hombre,Robust,6,15.7817,Media
840,FALSE,4.8122,0.8141,1.920936,1.13189,Hombre,Robust,6,20.3866,Media
841,FALSE,3.3556,1.7581,1.88392,1.21281,Hombre,Robust,6,22.2324,Media
842,FALSE,2.789,19.937,1.151,3.5823,Hombre,Robust,1,23.2498,Alta
843,FALSE,2.3579,4.8781,1.6771,1.4614,Hombre,Robust,2,17.9187,Alta
844,FALSE,3.0321,5.8198,1.373,2.3055,Hombre,Robust,3,56.6631,Alta
845,FALSE,2.1869,8.9925,1.4157,2.716,Hombre,Robust,1,29.415379,Alta
846,FALSE,8.1361,2.8224,1.7491,1.5659,Hombre,Robust,6,69.1948,Alta
847,FALSE,11.834,0.5208,1.9796,0.9872,Hombre,Robust,10,16.9699,Alta
848,FALSE,12.983,0.1521,2.0537,0.9197,Hombre,Robust,7,45.0178,Alta
849,FALSE,6.484,2.4012,1.7711,1.3223,Hombre,Robust,6,17.5011,Alta
850,FALSE,11.439,-0.297,2.1204,0.6309,Hombre,Robust,6,23.8144,Alta
851,FALSE,10.21,0.7497,1.9308,1.2066,Hombre,Robust,9,18.3035,Alta
852,FALSE,12.446,0.6183,2.0055,1.1886,Hombre,Robust,10,16.2907,Alta
853,FALSE,7.5575,1.8916,1.8406,1.2348,Hombre,Robust,5,19.0875,Alta
854,FALSE,12.07,0.4223,2.0049,1.023,Hombre,Robust,10,56.84,Alta
855,FALSE,3.5437,10.416,1.438,2.8164,Hombre,Robust,3,63.9756,Alta
856,FALSE,11.035,2.0084,1.9012,1.3344,Hombre,Robust,5,18.2966,Alta
857,FALSE,7.2344,4.1588,1.6808,1.4249,Hombre,Robust,1,61.9448,Alta
858,FALSE,7.6733,2.9473,1.7968,1.3415,Hombre,Robust,7,26.2082,Alta
859,FALSE,9.3631,4.6524,1.4674,2.0634,Hombre,Robust,5,58.1297,Alta
860,FALSE,12.007,0.2626,1.9478,1.0552,Hombre,Robust,10,43.9996,Alta
861,FALSE,7.7781,2.2091,1.8122,1.4752,Hombre,Robust,8,48.7825,Alta
862,FALSE,10.515,1.2569,1.8842,1.2995,Hombre,Robust,7,21.6953,Alta
863,FALSE,6.6864,4.1461,1.6642,1.9048,Hombre,Robust,5,19.924,Alta
864,FALSE,10.742,0.9956,1.9057,1.2667,Hombre,Robust,5,45.0755,Alta
865,FALSE,7.644,2.0219,1.903,1.3954,Hombre,Robust,5,52.615,Alta
866,FALSE,10.165,-0.29,2.0177,0.5084,Hombre,Robust,7,40.2947,Media
867,FALSE,5.6363,1.2671,1.9461,1.0366,Hombre,Robust,3,15.0993,Media
868,FALSE,10.44,-0.624,2.1306,0.7136,Hombre,Robust,8,15.0709,Media
869,FALSE,11.739,-0.66,2.1391,0.6998,Hombre,Robust,7,18.8824,Media
870,FALSE,5.3699,2.8386,1.7968,1.5525,Hombre,Robust,5,25.4095,Media
871,FALSE,10.079,-0.445,2.0998,0.616,Hombre,Robust,7,37.08,Media
872,FALSE,1.7234,5.4974,1.3841,1.7673,Hombre,Robust,2,25.5569,Media
873,FALSE,11.185,-0.91,2.1993,0.3989,Hombre,Robust,6,16.4881,Media
874,FALSE,7.2489,1.3274,1.9105,1.1533,Hombre,Robust,5,15.7001,Media
875,FALSE,0.3188,16.355,0.7785,2.1294,Hombre,Robust,0,27.047,Media
876,FALSE,10.789,-0.79,2.1928,0.577,Hombre,Robust,9,17.9417,Media
877,FALSE,10.964,-0.741,2.154,0.6751,Hombre,Robust,9,15.5052,Media
878,FALSE,7.9845,0.3968,2.0167,0.8591,Hombre,Robust,5,16.8643,Media
879,FALSE,9.5216,0.0145,2.096,0.7948,Hombre,Robust,5,18.7583,Media
880,FALSE,9.3817,-0.661,2.1803,0.5331,Hombre,Robust,8,15.1527,Media
881,FALSE,5.4296,0.2993,1.9513,0.3821,Hombre,Robust,0,22.1928,Media
882,FALSE,10.714,-0.2,2.1096,0.6271,Hombre,Robust,5,34.0338,Media
883,FALSE,6.1738,2.1138,1.8241,1.5538,Hombre,Robust,4,30.6903,Media
884,FALSE,9.6445,-0.392,2.1354,0.5874,Hombre,Robust,5,17.1846,Media
885,FALSE,11.515,-0.908,2.1284,0.537,Hombre,Robust,5,26.3679,Media
886,FALSE,1.809,7.6003,1.2954,1.7515,Hombre,Robust,1,21.7679,Alta
887,FALSE,2.0377,6.7401,1.5113,1.6712,Hombre,Robust,1,28.321,Alta
888,FALSE,1.6807,12.661,1.3024,3.1548,Hombre,Robust,1,26.1815,Alta
889,FALSE,1.1417,15.09,1.0963,2.8757,Hombre,Robust,1,17.5075,Alta
890,TRUE,0.494,11.863,0.9863,2.0729,Hombre,Robust,2,26.5622,Media
891,TRUE,1.3058,10.981,1.1033,2.6611,Hombre,Robust,3,30.4587,Media
892,TRUE,1.1257,7.4386,1.2778,2.0937,Hombre,Robust,3,32.6584,Media
893,TRUE,0.5796,25.284,0.8868,3.9063,Hombre,Robust,1,31.4355,Media
894,TRUE,0.7586,13.449,0.8627,-0.585,Hombre,Robust,1,24.6968,Media
895,TRUE,0.4569,11.465,0.8814,1.7108,Hombre,Robust,1,29.2999,Media
896,TRUE,1.2926,16.382,1.2966,3.3411,Hombre,Robust,2,19.8442,Media
897,TRUE,0.2678,5.6353,1.1625,0.5313,Hombre,Robust,1,21.708,Media
898,TRUE,1.8264,6.8605,1.3572,2.1784,Hombre,Robust,3,22.8686,Media
899,TRUE,0.6159,26.431,0.7337,4.1318,Hombre,Robust,1,21.2118,Media
900,TRUE,1.0571,12.227,1.0191,2.1615,Hombre,Robust,2,31.5033,Media
901,TRUE,0.8211,19.733,1.1288,3.5044,Hombre,Robust,1,32.0695,Media
902,TRUE,0.8208,18.081,1.1534,3.6583,Hombre,Robust,2,31.643,Media
903,TRUE,0.8162,13.719,0.9802,2.8138,Hombre,Robust,2,29.1285,Media
904,TRUE,0.9962,12.688,1.0961,2.8862,Hombre,Robust,2,32.3656,Media
905,TRUE,1.215,22.424,0.98,4.1213,Hombre,Robust,1,33.5299,Media
906,TRUE,1.5262,7.0439,1.4324,1.9863,Hombre,Robust,3,32.5881,Media
907,TRUE,1.1181,3.8946,1.1591,0.2579,Hombre,Robust,2,17.8487,Media
908,TRUE,1.1953,9.3472,1.2031,2.192,Hombre,Robust,2,22.7754,Media
909,TRUE,2.2205,7.0034,1.3221,1.9959,Hombre,Robust,4,36.5161,Media
910,TRUE,2.0043,14.924,1.3031,3.1999,Hombre,Robust,3,84.8562,Alta
911,TRUE,1.4666,13.425,1.1171,2.927,Hombre,Robust,3,25.1432,Alta
912,TRUE,1.1792,7.123,1.0837,1.4628,Hombre,Robust,2,36.4254,Alta
913,TRUE,2.3091,5.7435,1.4422,1.7643,Hombre,Robust,4,42.3977,Alta
914,TRUE,1.4258,11.894,1.0941,2.9776,Hombre,Robust,2,16.5307,Alta
915,TRUE,1.1996,9.6965,1.1739,1.3653,Hombre,Robust,1,38.4697,Alta
916,TRUE,1.1826,10.307,1.1588,1.5434,Hombre,Robust,2,20.4987,Alta
917,TRUE,2.1627,6.4546,1.5422,1.7753,Hombre,Robust,2,48.7156,Alta
918,TRUE,3.1699,17.021,1.3425,3.1592,Hombre,Robust,3,20.82,Alta
919,TRUE,1.7978,20.774,1.0685,3.5874,Hombre,Robust,2,26.3852,Alta
920,TRUE,0.6222,7.0048,1.2873,1.5433,Hombre,Robust,1,30.0484,Alta
921,TRUE,1.1832,30.092,0.8823,4.6629,Hombre,Robust,2,21.1684,Alta
922,TRUE,1.6147,18.739,1.0306,3.2986,Hombre,Robust,2,15.511,Alta
923,TRUE,1.1621,31.78,0.7683,4.7342,Hombre,Robust,1,71.4929,Alta
924,TRUE,0.887,20.979,1.1058,3.4432,Hombre,Robust,2,56.7847,Alta
925,TRUE,0.9498,21.856,1.0657,3.7947,Hombre,Robust,2,78.2184,Alta
926,TRUE,1.3411,17.251,1.0108,3.1962,Hombre,Robust,1,48.5989,Alta
927,TRUE,1.174,37.749,0.6809,5.357,Hombre,Robust,1,62.7512,Alta
928,TRUE,1.9327,10.821,1.14,2.5614,Hombre,Robust,2,40.7855,Alta
929,TRUE,1.0238,14.223,1.0534,3.0622,Hombre,Robust,2,22.6206,Alta
930,TRUE,0.7854,20.218,0.8109,4.111,Hombre,Robust,1,74.4916,Alta
931,TRUE,3.9633,9.373,1.417,1.9096,Hombre,Robust,0,50.09,Alta
932,TRUE,1.0828,11.147,1.0425,2.1216,Hombre,Robust,1,61.3948,Alta
933,TRUE,2.0198,13.108,1.2317,2.6235,Hombre,Robust,2,60.9249,Alta
934,TRUE,2.401,7.6447,1.3578,1.766,Hombre,Robust,2,20.5249,Alta
935,TRUE,1.7226,7.1212,1.2516,1.9158,Hombre,Robust,1,30.2488,Media
936,TRUE,0.3703,18.592,1.1181,3.9945,Hombre,Robust,1,39.7248,Media
937,TRUE,3.1723,2.2691,1.6748,0.5994,Hombre,Robust,0,33.0134,Media
938,TRUE,0.9913,4.6948,1.2086,1.1539,Hombre,Robust,1,27.1626,Media
939,TRUE,1.3269,2.2122,1.4998,0.9569,Hombre,Robust,3,15.672,Media
940,TRUE,0.71225,16.3924,1.0263,3.2291,Hombre,Robust,1,56.8716,Alta
941,TRUE,1.82814,4.44622,1.4784,0.7226,Hombre,Robust,3,31.9246,Alta
942,TRUE,1.03389,16.9859,1.0378,2.5584,Hombre,Robust,0,58.505,Alta
943,TRUE,0.53361,7.28261,1.4302,1.7409,Hombre,Robust,1,27.7455,Media
944,TRUE,1.66166,3.36445,1.3913,-0.04,Hombre,Robust,1,29.2722,Media
945,TRUE,0.91245,11.5613,1.1937,2.1099,Hombre,Robust,0,41.0618,Media
946,TRUE,3.7891,8.5654,1.5137,2.1499,Hombre,Robust,3,15.33857,Alta
947,TRUE,0.3796,12.9012,1.0996,2.9234,Hombre,Robust,1,34.1143,Media
948,TRUE,1.59,3.49554,1.3837,0.6075,Hombre,Robust,2,27.3617,Media
949,TRUE,0.2444,10.2081,1.0503,1.7677,Hombre,Robust,0,25.8331,Media
950,TRUE,1.8973,9.78546,1.2658,2.5432,Hombre,Robust,1,17.7903,Media
951,TRUE,1.4384,8.95539,1.2959,2.1385,Hombre,Robust,1,34.5841,Media
952,TRUE,2.2804,7.39477,1.4523,1.6032,Hombre,Robust,1,18.28,Media
953,TRUE,2.2784,6.96582,1.3406,1.7786,Hombre,Robust,1,34.6335,Media
954,TRUE,1.3296,5.16606,1.3482,0.9127,Hombre,Robust,1,27.5013,Media
955,TRUE,2.341,3.18056,1.6158,1.2121,Hombre,Robust,2,18.0001,Media
956,TRUE,1.6354,4.94994,1.4428,1.3773,Hombre,Robust,2,18.758,Media
957,TRUE,0.565,21.2299,1.0699,3.6003,Hombre,Robust,0,34.6803,Media
958,TRUE,1.0588,8.72906,1.4267,2.044,Hombre,Robust,2,41.3779,Alta
959,TRUE,2.2123,11.9703,1.1082,2.8362,Hombre,Robust,1,46.2661,Alta
960,TRUE,1.1692,9.12424,1.1673,1.2722,Hombre,Robust,1,60.5601,Alta
961,TRUE,0.6383,26.6449,0.796,4.3949,Hombre,Robust,0,71.0047,Alta
962,TRUE,2.0802,18.2228,1.1919,3.3497,Hombre,Robust,2,45.1372,Alta
963,TRUE,2.6094,6.28053,1.6018,1.8516,Hombre,Robust,3,16.0427,Alta
964,TRUE,2.1614,9.82196,1.2198,2.5831,Hombre,Robust,2,32.1722,Alta
965,TRUE,1.1788,19.394,0.9879,3.5298,Hombre,Robust,2,28.1203,Alta
966,TRUE,3.0077,4.70008,1.6814,1.6999,Hombre,Robust,2,57.0324,Alta
967,TRUE,1.8831,8.55431,1.1049,2.188,Hombre,Robust,2,55.6313,Alta
968,TRUE,2.2885,15.4234,1.1384,2.8611,Hombre,Robust,2,54.6995,Alta
969,TRUE,2.0522,5.75205,1.5625,1.763,Hombre,Robust,1,21.2491,Media
970,TRUE,1.8763,12.3312,1.1772,2.8325,Hombre,Robust,1,41.6166,Alta
971,TRUE,1.3262,9.86642,0.968,1.4702,Hombre,Robust,0,39.1076,Alta
972,TRUE,1.4927,8.74666,1.1573,2.0167,Hombre,Robust,1,19.5157,Media
973,TRUE,1.6405,17.8901,1.2074,3.4568,Hombre,Robust,1,18.5298,Alta
974,TRUE,0.5867,15.5341,1.0755,3.0825,Hombre,Robust,0,21.9614,Media
975,TRUE,0.8293,9.5336,1.165,1.97,Hombre,Robust,2,22.6929,Alta
976,TRUE,1.4263,8.3648,1.3185,2.4374,Hombre,Robust,2,30.3904,Media
977,TRUE,1.6085,5.28495,1.4316,1.698,Hombre,Robust,3,29.9606,Media
978,TRUE,0.8172,10.5573,1.0354,2.1516,Hombre,Robust,2,19.539,Media
979,TRUE,2.323,4.6209,1.4986,1.557,Hombre,Robust,3,17.9966,Media
980,TRUE,0.5788,5.37855,1.2201,1.2118,Hombre,Robust,2,25.5796,Media
981,TRUE,2.5618,8.15895,1.4132,2.3018,Hombre,Robust,3,17.561,Media
982,TRUE,0.441,10.4902,1.0491,1.8219,Hombre,Robust,1,31.9287,Media
983,TRUE,0.8913,9.7924,1.1681,2.3234,Hombre,Robust,1,35.4444,Media
984,TRUE,1.5755,5.229,1.5828,1.2219,Hombre,Robust,2,24.6846,Media
985,TRUE,1.1503,5.35755,1.2876,0.9944,Hombre,Robust,2,26.6255,Media
986,TRUE,0.7309,4.00092,1.3519,0.5025,Hombre,Robust,1,23.2174,Media
987,TRUE,1.341,4.41321,1.4888,0.8489,Hombre,Robust,3,27.6545,Media
988,TRUE,2.8455,6.40188,1.5597,1.9125,Hombre,Robust,5,36.0183,Media
989,TRUE,1.3275,10.1878,1.4219,2.4095,Hombre,Robust,3,55.2202,Media
990,TRUE,0.8943,12.5701,1.3746,3.0522,Hombre,Robust,1,20.8568,Media
991,TRUE,1.6078,15.4626,0.9078,3.4254,Hombre,Robust,2,60.2574,Media
992,TRUE,2.1161,8.00553,1.2739,1.6677,Hombre,Robust,2,48.2803,Media
993,TRUE,1.2031,17.0766,0.9777,3.5643,Hombre,Robust,2,41.8427,Media
994,TRUE,1.2154,14.4382,1.1287,2.8656,Hombre,Robust,2,62.6724,Media
995,TRUE,0.4451,25.3129,0.8114,3.2369,Hombre,Robust,1,57.4906,Media
996,TRUE,1.1788,10.9139,1.256,2.3104,Hombre,Robust,2,20.9532,Media
997,TRUE,1.3545,21.4438,0.9894,3.6827,Hombre,Robust,2,18.6612,Media
998,TRUE,1.442,6.00284,1.4348,1.3322,Hombre,Robust,3,54.8654,Alta
999,TRUE,1.9491,7.04703,1.4067,1.801,Hombre,Robust,3,16.9232,Alta
1000,TRUE,0.064,61.4596,0.1556,7.5842,Hombre,Robust,1,41.3205,Alta
1001,TRUE,1.3682,22.1924,1.0056,3.6985,Hombre,Robust,1,16.8894,Media
1002,FALSE,13.308,-1.012,2.124,0.5202,Hombre,Robust,11,21.6161,Alta
1003,FALSE,11.798,-0.864,2.1313,0.4338,Hombre,Robust,4,28.3992,Alta
1004,FALSE,12.745,-0.694,2.147,0.5095,Hombre,Robust,8,20.4781,Alta
1005,FALSE,13.148,-0.728,2.0785,0.5824,Hombre,Robust,9,20.9299,Alta
1006,FALSE,12.408,-1.171,2.1583,0.4691,Hombre,Robust,4,21.5349,Alta
1007,FALSE,11.217,-0.612,2.1805,0.575,Hombre,Robust,7,21.271,Alta
1008,FALSE,13.51,-0.63,2.1033,0.6768,Hombre,Robust,8,23.4387,Alta
1009,FALSE,9.866,-0.505,2.0968,0.6078,Hombre,Robust,5,24.81,Alta
1010,FALSE,11.54,-0.854,2.1166,0.3779,Hombre,Robust,5,20.464,Alta
1011,FALSE,10.178,-0.497,2.1233,0.6391,Hombre,Robust,4,17.3046,Alta
1012,FALSE,11.162,-0.939,2.1442,0.4866,Hombre,Robust,7,24.7758,Alta
1013,FALSE,13.038,-0.846,2.1452,0.621,Hombre,Robust,11,21.1461,Alta
1014,FALSE,10.794,-0.693,2.1473,0.4149,Hombre,Robust,6,17.0796,Alta
1015,FALSE,12.674,-0.595,2.1288,0.5993,Hombre,Robust,8,18.681,Alta
1016,FALSE,11.914,-0.65,2.1332,0.6666,Hombre,Robust,7,22.2265,Alta
1017,FALSE,13.882,-0.786,2.0682,0.591,Hombre,Robust,9,31.3573,Alta
1018,FALSE,10.994,-0.464,2.0865,0.6466,Hombre,Robust,6,16.5394,Alta
1019,FALSE,12.398,-1.005,2.1178,0.5099,Hombre,Robust,6,26.2229,Alta
1020,FALSE,12.408,-1.171,2.1583,0.4691,Hombre,Robust,4,21.5349,Alta
1021,FALSE,11.217,-0.612,2.1805,0.575,Hombre,Robust,7,21.271,Alta
1022,FALSE,13.281,-1.175,2.24,0.2723,Hombre,Robust,8,28.3478,Media
1023,FALSE,12.018,-0.978,2.1949,0.4036,Hombre,Robust,7,17.5618,Media
1024,FALSE,13.056,-1.129,2.1548,0.475,Hombre,Robust,9,15.8246,Media
1025,FALSE,11.981,-1.103,2.1498,0.4929,Hombre,Robust,6,20.4319,Media
1026,FALSE,11.233,-0.695,2.1361,0.489,Hombre,Robust,7,21.3499,Media
1027,FALSE,9.2272,-0.518,2.0616,0.4668,Hombre,Robust,4,15.6207,Media
1028,FALSE,12.382,-1.081,2.1741,0.4612,Hombre,Robust,12,18.893,Media
1029,FALSE,11.225,-0.964,2.1643,0.254,Hombre,Robust,4,17.9998,Media
1030,FALSE,11.844,-0.923,2.1731,0.4736,Hombre,Robust,7,16.7989,Media
1031,FALSE,11.198,-0.968,2.1273,0.5648,Hombre,Robust,9,18.9848,Media
1032,FALSE,13.221,-1.082,2.119,0.4593,Hombre,Robust,5,23.5305,Media
1033,FALSE,11.768,-0.954,2.156,0.3959,Hombre,Robust,4,26.8949,Media
1034,FALSE,10.904,-0.941,2.1938,0.3228,Hombre,Robust,4,17.5436,Media
1035,FALSE,11.064,-1.159,2.1193,0.4263,Hombre,Robust,4,19.2741,Media
1036,FALSE,12.614,-1.003,2.1346,0.5292,Hombre,Robust,10,24.269,Media
1037,FALSE,9.4204,-0.921,2.1723,0.2565,Hombre,Robust,2,16.1633,Media
1038,FALSE,14.441,-1.15,2.2012,0.3859,Hombre,Robust,8,25.7875,Media
1039,FALSE,13.751,-1.107,2.1041,0.4629,Hombre,Robust,8,23.0957,Media
1040,FALSE,11.515,-1.033,2.1762,0.4284,Hombre,Robust,5,19.4856,Media
1041,FALSE,10.393,-1.091,2.2117,0.1997,Hombre,Robust,3,17.6746,Media
1042,FALSE,0.1089,40.9684,0.5351,5.2682,Hombre,Robust,1,34.3211,Alta
1043,FALSE,0.172,21.7041,0.7314,1.6106,Hombre,Robust,1,25.0596,Alta
1044,FALSE,0.3343,34.7982,0.6614,4.4199,Hombre,Robust,1,39.3217,Alta
1045,FALSE,0.1311,46.7398,0.4674,5.8818,Hombre,Robust,1,36.8094,Alta
1046,FALSE,0.5917,30.9773,1.0051,3.9025,Hombre,Robust,1,43.7305,Alta
1047,FALSE,0.3136,40.3479,0.438,4.947,Hombre,Robust,1,62.2055,Alta
1048,FALSE,0.3257,43.4802,0.5138,5.3488,Hombre,Robust,1,60.0077,Alta
1049,FALSE,0.1532,24.691,0.5216,2.7083,Hombre,Robust,1,41.5012,Alta
1050,FALSE,0.2977,33.4614,0.4957,4.1769,Hombre,Robust,1,53.16,Alta
1051,FALSE,0.2716,47.3327,0.6048,5.9159,Hombre,Robust,1,55.1108,Alta
1052,FALSE,0.1404,37.7422,0.6917,4.4312,Hombre,Robust,1,37.6889,Alta
1053,FALSE,0.2336,33.14,0.5092,3.4917,Hombre,Robust,1,42.3961,Alta
1054,FALSE,0.262,33.2028,0.4514,3.6556,Hombre,Robust,1,38.0343,Alta
1055,FALSE,0.2859,33.0207,0.9163,4.0913,Hombre,Robust,1,60.4909,Alta
1056,FALSE,0.2374,36.4145,0.8184,4.3742,Hombre,Robust,1,56.5774,Alta
1057,FALSE,0.224,44.5029,0.6542,5.6728,Hombre,Robust,1,38.8765,Alta
1058,FALSE,0.2229,20.8336,0.5855,-0.181,Hombre,Robust,1,22.9805,Alta
1059,FALSE,0.2539,24.7792,0.7036,2.5619,Hombre,Robust,1,35.8257,Alta
1060,FALSE,0.2123,27.5065,0.4533,2.2334,Hombre,Robust,1,40.6464,Alta
1061,FALSE,0.9357,13.1587,1.0427,3.4121,Hombre,Robust,2,19.9759,Media
1062,FALSE,0.1873,36.5835,0.6388,5.5074,Hombre,Robust,1,22.7395,Media
1063,FALSE,0.1885,31.6424,0.5841,5.0287,Hombre,Robust,1,30.6581,Media
1064,FALSE,0.7157,13.624,0.9928,3.4196,Hombre,Robust,2,24.7677,Media
1065,FALSE,0.7439,13.106,1.1469,2.6424,Hombre,Robust,2,25.9755,Media
1066,FALSE,1.9676,6.80013,1.5522,2.262,Hombre,Robust,2,18.6255,Media
1067,FALSE,0.8508,22.3231,1.0296,4.1926,Hombre,Robust,1,27.9137,Media
1068,FALSE,0.701,13.6191,1.0467,2.8278,Hombre,Robust,1,23.4716,Media
1069,FALSE,0.358,28.1481,0.9917,3.696,Hombre,Robust,1,21.1359,Media
1070,FALSE,0.9611,8.92379,1.2656,1.2643,Hombre,Robust,1,25.8953,Media
1071,FALSE,1.1356,17.6179,1.1869,3.6112,Hombre,Robust,2,22.2909,Media
1072,FALSE,0.7925,10.2108,1.1281,2.0669,Hombre,Robust,2,24.5382,Media
1073,FALSE,2.0853,3.99025,1.6458,1.3506,Hombre,Robust,1,19.1428,Media
1074,FALSE,1.4421,6.17505,1.5384,1.8612,Hombre,Robust,2,26.5855,Media
1075,FALSE,1.4102,6.53527,1.429,1.6083,Hombre,Robust,2,22.3157,Media
1076,FALSE,1.4938,7.38868,1.382,1.5966,Hombre,Robust,2,25.394,Media
1077,FALSE,1.2633,8.17749,1.4971,1.9752,Hombre,Robust,2,19.4357,Media
1078,FALSE,1.4457,5.86561,1.4322,1.5878,Hombre,Robust,2,24.698,Media
1079,FALSE,1.1393,3.598,1.5966,1.0278,Hombre,Robust,0,15.8488,Media
1080,FALSE,0.5894,7.41123,1.3922,1.4015,Hombre,Robust,0,16.2718,Media
1081,FALSE,0.5182,7.94173,1.3517,1.828,Hombre,Robust,0,16.8124,Media
